14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,1,-1,-1,-1,0,-1,1,0,-2,-4
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,-2,-1,-3,-5,-2,-2,-2,-17,-34
14757395258967641292,-2,-3,-1,1,4,1,2,-1,1,2
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,-1,-2,0,3,1,-2,-2,-3,-6
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,0,0,2,6,1,-1,-1,6,12
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,6,2,-1,-1,-17,-4,-1,1,-15,-30
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-5,-2,-1,-5,-2,-2,-1,-1,-19,-38
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-4,-2,-1,2,-3,-2,-1,-1,-12,-24
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,2,0,-3,-5,-2,-4,-1,0,-13,-26
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,4,1,1,1,2,0,-2,-1,6,12
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,0,-3,-2,0,-2,-2,-2,-12,-24
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-3,-1,-1,0,7,3,0,0,5,10
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,4,-1,-2,0,1,1,0,-2,1,2
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,-1,-1,6,-2,0,1,-1,2,4
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-14,-3,-2,-3,0,-2,-2,-4,-30,-60
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,9,1,3,4,5,1,-1,0,22,44
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-5,-3,-1,-3,-4,-6,-1,-3,-26,-52
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-3,-1,-3,7,-2,-3,-3,0,-8,-16
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,1,-2,-1,-5,-6,-2,-2,-1,-18,-36
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,1,0,0,-2,-4,3,-3,0,-5,-10
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,2,-1,-2,-8,-3,-2,-1,1,-14,-28
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,5,-1,0,-1,1,4,1,1,10,20
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-15,-6,-9,-7,3,-3,-2,-4,-43,-86
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,16,0,-18,-9,-3,1,-1,-4,-18,-36
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,3,0,2,0,0,-3,-1,1,2
14757395258967641292,12,4,18,10,5,5,3,3,60,120
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-2,-1,-16,-3,-1,2,0,-2,-23,-46
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-6,1,6,2,-8,-10,0,-1,-16,-32
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-9,-1,-1,-2,-4,1,-5,0,-21,-42
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,-1,-1,-3,-5,-4,2,1,-12,-24
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-2,-2,1,-2,-6,1,-2,-1,-13,-26
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-3,-4,-3,0,1,1,-2,-3,-13,-26
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,-8,1,-3,0,0,-1,-11,-22
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-2,-2,3,1,6,2,2,0,10,20
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-7,1,3,5,2,1,-1,1,5,10
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-3,0,0,2,4,-3,0,-1,-1,-2
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,1,6,5,5,2,1,0,19,38
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-4,0,16,-4,-7,-3,-5,-6,-13,-26
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,0,9,3,5,4,8,0,28,56
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,-6,-18,1,5,1,-23,-10,-51,-102
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,1,4,16,-3,-3,-6,10,3,22,44
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,1,-14,2,2,-4,10,10,6,12
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-2,4,15,8,5,-7,-5,-7,11,22
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,3,-8,-48,-12,-7,0,0,2,-70,-140
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-10,-2,27,-12,-7,2,-5,-13,-20,-40
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,1,7,6,21,9,-6,-28,-13,-3,-6
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,9,-5,4,2,2,5,25,12,54,108
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-5,-12,31,-5,-3,-16,-56,-43,-109,-218
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,2,8,14,20,7,-14,-34,-17,-14,-28
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,6,-2,-74,1,0,8,39,23,1,2
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-21,-1,73,-28,-16,-8,-38,-41,-80,-160
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-6,-12,2,-11,-11,2,32,20,16,32
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-11,-7,17,-9,0,4,9,3,6,12
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,10,6,-40,9,3,8,91,47,134,268
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,6,15,-13,-12,-19,-3,10,-8,-24,-48
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,1,-1,-12,7,7,2,-29,8,-17,-34
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,1,8,-52,8,8,12,3,-4,-16,-32
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,8,-1,-18,10,4,-1,21,18,41,82
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-8,-10,-57,-25,-10,-18,-29,-5,-162,-324
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-7,4,1,6,-1,-11,-20,-4,-32,-64
14757395258967641292,0,-4,34,-20,-7,-2,8,7,16,32
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-5,-2,18,10,2,5,6,4,38,76
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,3,4,35,8,1,0,-36,-12,3,6
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,2,0,-37,8,7,12,25,8,25,50
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-13,-1,-19,3,1,4,-33,-29,-87,-174
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,16,4,5,10,1,-4,-52,-11,-31,-62
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-3,-10,18,-9,-5,-2,8,-3,-6,-12
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-7,-1,0,-26,-10,-3,58,7,18,36
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-20,-11,-18,-28,-7,-1,37,-1,-49,-98
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,18,3,27,9,0,-2,-40,-11,4,8
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,23,1,-23,8,1,0,65,39,114,228
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-5,11,48,0,0,-2,-26,-9,17,34
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,1,-8,-22,11,8,-3,-20,5,-28,-56
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-13,-20,-78,-10,-3,8,-24,-12,-152,-304
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,1,-5,-40,0,5,0,2,15,-22,-44
14757395258967641292,-6,10,20,-13,-4,-4,15,-4,14,28
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-24,-8,19,1,1,-8,-70,-33,-122,-244
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,13,-9,-2,3,1,2,28,16,52,104
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-4,3,19,-3,-5,0,40,13,63,126
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,7,4,-1,6,1,14,13,3,47,94
14757395258967641292,4,7,-3,-1,1,24,-19,1,14,28
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-6,-4,47,-7,-8,-9,-23,-17,-27,-54
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-5,-11,-2,-15,-2,-17,-57,-61,-170,-340
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-10,3,9,6,1,-4,-8,-3,-6,-12
14757395258967641292,9,10,51,16,2,1,22,20,131,262
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,3,16,36,17,3,-3,13,17,102,204
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,-4,-12,0,0,-1,-20,-9,-46,-92
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,1,0,1,-11,-6,-12,-86,-22,-135,-270
14757395258967641292,-7,0,12,8,4,-2,-9,-9,-3,-6
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,21,7,-61,23,12,11,49,47,109,218
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,6,14,5,-1,1,18,12,54,108
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,6,-5,-33,9,9,25,6,5,22,44
14757395258967641292,-2,-6,-66,-2,-4,-14,-14,-11,-119,-238
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,1,8,-9,-4,-1,-3,33,7,32,64
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-8,-10,-57,-21,-8,-14,24,-3,-97,-194
14757395258967641292,4,-6,-41,5,4,2,-12,3,-41,-82
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,2,-14,47,-6,-3,-3,19,-1,41,82
14757395258967641292,-8,2,-27,-13,-5,-8,-3,-7,-69,-138
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-2,-6,-1,9,5,6,-17,-9,-15,-30
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-11,-20,-41,-27,-22,-6,33,18,-76,-152
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-9,9,40,7,3,-11,-73,-39,-73,-146
14757395258967641292,-6,7,95,1,0,-2,19,3,117,234
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,3,-8,-3,1,-1,-2,30,4,24,48
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,3,5,-2,-3,2,4,-24,-8,-23,-46
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,4,-6,30,22,10,-5,42,0,97,194
14757395258967641292,-7,2,13,-2,-1,-36,-12,-6,-49,-98
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,-4,0,-19,6,1,3,-22,-16,-51,-102
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0,0
