0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,1 ,49.0
1 ,0 ,1 ,4 ,3 ,1 ,1 ,1 ,2 ,7 ,20 ,17 ,0 ,49.0
2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,2 ,44.0
3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,0 ,46.0
4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,0 ,47.0
5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,22 ,3 ,44.0
6 ,1 ,3 ,3 ,1 ,3 ,1 ,1 ,0 ,11 ,24 ,22 ,0 ,44.0
7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,21 ,1 ,43.0
8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,21 ,0 ,43.0
9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,3 ,44.0
10 ,1 ,2 ,8 ,10 ,0 ,1 ,1 ,1 ,20 ,44 ,24 ,0 ,44.0
11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,0 ,44.0
12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,26 ,2 ,42.0
13 ,5 ,18 ,35 ,20 ,4 ,0 ,1 ,1 ,84 ,168 ,24 ,2 ,41.0
14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,25 ,1 ,40.0
15 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,25 ,0 ,43.0
16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,25 ,0 ,44.0
17 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,31 ,6 ,38.0
18 ,0 ,8 ,50 ,14 ,0 ,2 ,4 ,0 ,66 ,144 ,31 ,0 ,38.0
19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,31 ,0 ,40.0
20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,31 ,0 ,40.0
21 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34 ,3 ,36.0
22 ,1 ,6 ,60 ,17 ,4 ,6 ,7 ,2 ,71 ,174 ,34 ,0 ,37.0
23 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,33 ,1 ,37.0
24 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37 ,4 ,36.0
25 ,1 ,4 ,7 ,4 ,3 ,4 ,2 ,1 ,8 ,34 ,37 ,0 ,37.0
26 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,39 ,2 ,34.0
27 ,3 ,9 ,34 ,26 ,7 ,12 ,20 ,8 ,33 ,152 ,39 ,0 ,37.0
28 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,39 ,0 ,38.0
29 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,41 ,2 ,36.0
30 ,3 ,33 ,16 ,1 ,3 ,1 ,7 ,5 ,59 ,128 ,41 ,0 ,36.0
31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,40 ,1 ,37.0
32 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,40 ,0 ,37.0
33 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,6 ,33.0
34 ,8 ,29 ,42 ,10 ,2 ,14 ,0 ,1 ,16 ,122 ,46 ,0 ,33.0
35 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,45 ,1 ,32.0
36 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,48 ,3 ,30.0
37 ,0 ,10 ,25 ,24 ,4 ,2 ,3 ,2 ,44 ,114 ,48 ,0 ,30.0
38 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,52 ,4 ,19.0
39 ,2 ,1 ,15 ,2 ,6 ,8 ,7 ,5 ,28 ,74 ,52 ,0 ,20.0
