12.8780181585
15.3487792177
4.21235540779
8.24573257563
3.83284178449
18.2222930628
21.3466091116
27.5131264626
25.3274489931
26.4823554068
13.8456832571
10.4307753334
13.0427219853
14.7752717822
20.4090742078
20.9336450189
22.653869764
18.0566235138
8.95144478272
17.559680381
