14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,1,-1,0,-2,-1,-2,-3,-9
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,3,0,2,0,0,-1,-1,3
14757395258967641292,-2,-1,-2,-2,1,-1,0,0,-7
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,-1,-2,2,2,1,0,1,2
14757395258967641292,-5,-3,0,0,-5,-3,-4,-4,-24
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,2,1,1,1,3,1,4,2,15
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,-2,-5,-4,-1,-1,-2,-15
14757395258967641292,-2,-3,1,2,3,2,-1,-1,1
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,-2,-2,-1,-7,-3,-2,-1,-18
14757395258967641292,0,0,-2,-2,-1,-3,-2,-3,-13
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-3,-5,-2,-1,2,3,3,-1,-4
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,-3,1,-1,-3,-2,-1,-3,-12
14757395258967641292,-2,0,-2,-4,-6,-2,-1,-2,-19
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-2,-1,-1,0,2,-2,-4,0,-8
14757395258967641292,1,-1,-1,-1,0,-2,-1,-1,-6
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-3,0,-2,-2,1,-2,-2,-1,-11
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,1,-1,-2,-2,-4,-4,-4,-16
14757395258967641292,1,-2,1,0,-3,-1,1,1,-2
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,1,2,0,1,-1,-1,-2,1,1
14757395258967641292,-1,0,-2,0,1,2,-3,-3,-6
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,0,-1,1,3,6,4,1,13
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,-2,-1,-3,-3,-3,3,1,-9
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-4,-3,-16,-18,-5,-2,-6,1,-53
14757395258967641292,-1,-1,1,1,-7,-3,1,-4,-13
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-2,1,-3,-8,-4,-5,-6,-2,-29
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,1,0,10,12,4,0,4,3,34
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,-3,14,-9,-5,-2,-15,-2,-22
14757395258967641292,-4,-7,-9,-2,-1,0,-2,-7,-32
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
