0 ,6 ,6 ,1 ,5 ,5 ,1 ,4 ,4 ,30 ,62 ,9 ,0 ,58.0
1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14 ,5 ,53.0
2 ,3 ,1 ,6 ,1 ,1 ,0 ,2 ,1 ,13 ,28 ,14 ,0 ,53.0
3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14 ,0 ,57.0
4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,21 ,7 ,49.0
5 ,2 ,1 ,3 ,1 ,1 ,0 ,2 ,2 ,12 ,24 ,23 ,2 ,48.0
6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,48.0
7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,51.0
8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,52.0
9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,1 ,51.0
10 ,2 ,2 ,3 ,2 ,1 ,0 ,2 ,1 ,3 ,16 ,24 ,0 ,51.0
11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,1 ,53.0
12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,54.0
13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,0 ,54.0
14 ,1 ,1 ,10 ,1 ,2 ,1 ,4 ,3 ,13 ,36 ,23 ,0 ,56.0
15 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,28 ,5 ,55.0
16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,31 ,3 ,51.0
17 ,2 ,2 ,2 ,3 ,3 ,3 ,10 ,3 ,2 ,30 ,38 ,7 ,44.0
18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37 ,1 ,43.0
19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37 ,0 ,45.0
20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,37 ,0 ,45.0
21 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,43 ,6 ,38.0
22 ,5 ,2 ,21 ,1 ,2 ,2 ,10 ,4 ,27 ,74 ,43 ,0 ,38.0
23 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,43 ,0 ,39.0
24 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,43 ,0 ,39.0
25 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,3 ,35.0
26 ,25 ,2 ,8 ,12 ,3 ,4 ,24 ,61 ,109 ,248 ,46 ,0 ,36.0
27 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,0 ,37.0
28 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,50 ,4 ,33.0
29 ,22 ,14 ,11 ,1 ,9 ,32 ,18 ,109 ,168 ,384 ,50 ,0 ,33.0
30 ,9 ,4 ,30 ,18 ,5 ,1 ,13 ,16 ,10 ,106 ,49 ,1 ,32.0
31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,52 ,3 ,30.0
