Starting time:1454186159229927
Ending time:1454186181092004
1454186159229927,-1,3,4,1,2,1,-1,2
1454186159229927,2,0,-4,1,1,1,-1,0
1454186159230904,-3,0,3,-3,-5,-1,-1,0
1454186159230904,-5,-3,4,1,-1,-2,0,-1
1454186159252943,1,2,-3,0,0,3,1,1
1454186159252943,-1,1,-5,-1,1,0,-1,1
1454186159253916,-2,1,0,0,0,-1,0,-2
1454186159253916,0,-1,1,-2,-2,-1,-2,-2
1454186159266939,-4,-2,2,-1,-2,-2,-1,-2
1454186159266939,0,0,5,-1,-3,-3,-2,-2
1454186159267924,-3,-1,-1,-1,0,-1,-1,0
1454186159267924,0,-2,-5,0,0,-1,-1,-1
1454186159289955,0,3,-2,-2,-2,-3,-2,-3
1454186159289955,-2,-1,3,-1,0,-3,0,-2
1454186159290959,0,0,0,0,0,1,3,1
1454186159290959,-1,-5,-9,-2,0,-2,-1,0
1454186159312973,0,2,5,-2,-2,-1,2,1
1454186159312973,-3,-1,-3,-1,-1,-2,-1,-3
1454186159313974,0,-3,-4,1,-1,0,0,-3
1454186159313974,-1,0,4,-1,-3,-3,-4,-4
1454186159326979,-1,0,-2,1,-1,-3,-1,1
1454186159326979,-4,-12,-19,-9,-5,0,0,0
1454186159327979,2,0,1,1,4,0,0,2
1454186159327979,0,-1,-1,-1,0,2,1,-1
1454186159349995,0,-1,0,-1,-3,-1,-2,-2
1454186159349995,-1,-3,2,0,1,-1,-3,-2
1454186159349995,-1,-1,-3,-1,-4,-2,-3,-3
1454186159349995,-3,-4,-5,-4,-2,-1,-4,-2
1454186159373012,-1,0,3,2,-1,-1,0,0
1454186159373012,1,0,5,5,1,1,3,3
1454186159373012,1,1,-5,-1,1,-2,0,1
1454186159373012,1,6,11,-3,-4,-3,-1,0
1454186159386021,-3,-13,-15,-3,-1,-3,-4,-1
1454186159386021,-1,1,-2,0,4,1,0,-1
1454186159395027,-1,0,2,-1,-1,-2,1,-2
1454186159395027,-2,-1,-5,0,-1,-3,0,-2
1454186159410042,-1,2,4,-2,-5,-2,-1,-2
1454186159410042,0,3,1,1,-1,0,-2,-1
1454186159410042,1,0,1,3,2,4,1,3
1454186159410042,-2,-1,-6,-3,0,0,-1,0
1454186159432058,-4,-2,2,-3,-2,0,-2,-2
1454186159432058,-3,-1,-1,0,-2,-5,-6,-3
1454186159433056,-3,-4,-2,-5,-3,1,-1,-2
1454186159433056,1,-2,-5,3,3,2,3,1
1454186159447064,3,4,3,3,3,1,3,1
1454186159447064,0,-4,0,-3,-3,-4,0,-1
1454186159448064,0,-2,-3,-1,-2,-4,-2,-4
1454186159448064,-2,-2,-2,-1,-3,-2,-4,-2
1454186159470080,0,-1,9,1,1,-1,-1,-2
1454186159470080,2,1,-12,-9,-1,1,1,4
1454186159470080,-3,-1,10,0,-2,1,0,0
1454186159470080,-1,-7,-12,-1,-2,0,1,-3
1454186159492096,1,-1,0,-2,-2,-3,-2,-3
1454186159492096,-1,-1,1,0,0,-1,-2,-5
1454186159493096,1,0,2,-1,0,-2,-2,-1
1454186159493096,-1,0,1,-1,1,2,0,2
1454186159506105,-3,0,-1,-4,-5,0,-2,0
1454186159506105,0,-3,-1,1,-3,-1,0,0
1454186159515151,-4,-2,-6,-3,-1,-1,-2,-2
1454186159515151,0,-1,1,2,1,0,-2,1
1454186159537132,1,0,-2,-1,-3,-1,0,-3
1454186159537132,-2,0,1,-1,-2,1,0,-2
1454186159545132,0,-2,-3,-2,-2,0,-3,-2
1454186159545132,-1,-2,-2,-4,-1,0,2,-1
1454186159552138,1,0,4,2,3,1,3,1
1454186159552138,0,1,-6,-1,0,-2,0,0
1454186159553138,-2,-2,-4,-1,-1,-4,-1,-1
1454186159553138,-2,-1,1,-2,-2,-3,-4,-4
1454186159566135,-1,1,-2,0,-1,-3,-4,-1
1454186159566135,-1,1,4,2,1,1,0,-1
1454186159575154,0,-1,-5,-1,3,3,0,1
1454186159575154,-1,-1,-3,-1,1,-2,0,-2
1454186159590179,0,-1,-2,-1,-2,-3,0,-1
1454186159590179,0,0,5,-1,-3,-5,-5,-3
1454186159590179,-2,-2,1,-1,-5,-1,1,0
1454186159590179,-1,6,12,3,0,0,0,-2
1454186159612180,-1,1,7,-2,-1,-2,-1,-1
1454186159612180,-1,-11,-34,-7,1,0,-2,0
1454186159613181,-1,0,5,1,0,-1,-1,-1
1454186159613181,-1,-4,-4,-1,-1,-2,-1,-1
