0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,15.0
1 ,5 ,8 ,16 ,4 ,4 ,3 ,2 ,1 ,43 ,86 ,16 ,1 ,15.0
2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,1 ,14.0
3 ,3 ,6 ,14 ,0 ,2 ,0 ,1 ,1 ,1 ,28 ,17 ,0 ,14.0
4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,14.0
5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,15.0
6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,2 ,13.0
7 ,2 ,2 ,8 ,5 ,3 ,0 ,2 ,1 ,7 ,30 ,20 ,1 ,12.0
8 ,1 ,4 ,4 ,3 ,1 ,1 ,1 ,1 ,0 ,16 ,20 ,0 ,11.0
9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,20 ,0 ,10.0
10 ,1 ,5 ,17 ,0 ,1 ,0 ,0 ,2 ,26 ,52 ,20 ,0 ,10.0
11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,1 ,8.0
12 ,4 ,4 ,43 ,5 ,4 ,1 ,0 ,2 ,63 ,126 ,19 ,0 ,9.0
13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,0 ,10.0
14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,22 ,3 ,9.0
15 ,2 ,0 ,4 ,3 ,4 ,5 ,3 ,1 ,14 ,36 ,22 ,0 ,9.0
16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,21 ,1 ,10.0
17 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,21 ,0 ,11.0
18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,2 ,11.0
19 ,3 ,4 ,19 ,6 ,1 ,1 ,1 ,3 ,4 ,42 ,23 ,0 ,10.0
20 ,2 ,9 ,2 ,4 ,1 ,2 ,2 ,2 ,2 ,26 ,23 ,0 ,9.0
21 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,25 ,2 ,8.0
22 ,2 ,11 ,2 ,1 ,2 ,1 ,0 ,2 ,9 ,30 ,25 ,0 ,8.0
23 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,1 ,6.0
24 ,5 ,3 ,11 ,3 ,3 ,5 ,4 ,2 ,2 ,38 ,24 ,0 ,7.0
25 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,0 ,8.0
26 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,25 ,1 ,5.0
27 ,1 ,2 ,16 ,5 ,0 ,1 ,4 ,1 ,24 ,54 ,25 ,0 ,5.0
28 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,1 ,5.0
29 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,0 ,5.0
30 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,0 ,7.0
31 ,6 ,6 ,25 ,6 ,7 ,4 ,1 ,3 ,58 ,116 ,26 ,2 ,5.0
32 ,10 ,3 ,4 ,1 ,5 ,6 ,4 ,4 ,31 ,68 ,26 ,0 ,4.0
33 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,25 ,1 ,5.0
34 ,1 ,11 ,6 ,14 ,5 ,2 ,0 ,0 ,27 ,66 ,25 ,0 ,5.0
35 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,26 ,1 ,2.0
36 ,5 ,9 ,2 ,3 ,1 ,5 ,3 ,0 ,10 ,38 ,26 ,0 ,3.0
37 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,2 ,1.0
38 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,25 ,1 ,1.0
39 ,6 ,17 ,35 ,9 ,0 ,3 ,2 ,2 ,64 ,138 ,25 ,0 ,1.0
40 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,1 ,0.0
41 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,0 ,1.0
42 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,24 ,0 ,1.0
43 ,8 ,7 ,1 ,5 ,5 ,4 ,3 ,6 ,39 ,78 ,26 ,2 ,0.0
44 ,3 ,0 ,4 ,3 ,3 ,1 ,2 ,1 ,17 ,34 ,25 ,1 ,0.0
45 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,25 ,0 ,1.0
46 ,4 ,11 ,39 ,10 ,1 ,1 ,2 ,3 ,51 ,122 ,25 ,0 ,0.0
47 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,26 ,1 ,2.0
48 ,1 ,1 ,1 ,5 ,3 ,2 ,0 ,0 ,9 ,22 ,26 ,0 ,0.0
49 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,25 ,1 ,1.0
50 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,26 ,1 ,2.0
51 ,5 ,6 ,18 ,4 ,8 ,8 ,6 ,8 ,27 ,90 ,26 ,0 ,1.0
