14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,1,0,-6,2,-1,0,-1,0,-5
14757395258967641292,0,1,33,-2,-1,1,-3,-3,26
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,1,-23,3,-4,-2,0,-1,-27
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-3,-7,-13,-6,-4,-3,-4,-3,-43
14757395258967641292,1,1,-8,3,0,1,-1,0,-3
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-3,12,32,1,1,-1,-1,-1,40
14757395258967641292,-1,-6,12,3,-1,0,-3,-1,3
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,2,-10,0,1,-2,2,0,-7
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,-3,-5,1,-1,-1,-5,0,-14
14757395258967641292,-2,-3,-3,-6,-1,1,4,-1,-11
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,-1,17,4,1,2,0,-2,21
14757395258967641292,-3,-3,-27,-6,-2,-4,-3,0,-48
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-2,-2,7,-8,-2,0,2,-2,-7
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,-5,-2,2,-3,-1,-1,-2,-12
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,28,-1,-1,-5,0,0,21
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-3,1,0,1,-1,2,-1,0,-1
14757395258967641292,-1,-2,-6,-5,-3,-1,-2,-3,-23
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,9,4,3,0,-2,-1,13
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,1,2,-27,-4,-1,-1,0,-1,-31
14757395258967641292,1,-2,0,3,0,-3,1,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,-2,1,4,0,1,0,-2,2
14757395258967641292,-3,-3,5,0,-2,0,1,1,-1
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,0,-5,-3,-4,1,-2,-2,-16
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,1,0,-1,6,4,1,-1,0,10
14757395258967641292,-1,2,-21,-4,-4,-3,-3,-1,-35
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,-8,7,4,2,-3,-2,0
14757395258967641292,-1,-2,35,4,-1,2,-1,-3,33
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,-1,-10,-4,-3,0,-4,-1,-24
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,-1,7,-1,-2,0,0,-2,0
14757395258967641292,-1,2,-1,4,-2,-3,-1,0,-2
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,-1,-7,8,2,2,2,0,5
14757395258967641292,0,-2,-23,-14,0,-1,-4,-1,-45
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,-1,-8,0,-2,0,-1,-2,-14
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,-2,12,-3,-1,0,-1,-1,4
14757395258967641292,-4,-7,-3,-6,-2,2,1,-3,-22
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,2,0,-21,1,-2,-1,-2,0,-23
14757395258967641292,-3,3,33,4,1,-1,0,-2,35
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,3,-1,1,2,-1,-1,-2,1
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-1,2,-9,-10,-8,-2,0,0,-28
14757395258967641292,0,-3,-19,5,-2,-2,-1,-2,-24
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,1,3,-3,-1,-1,-2,-1,-1,-5
14757395258967641292,1,5,14,4,-3,-1,0,0,20
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,2,6,-8,-6,-4,-2,-2,-3,-17
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,0,0,0,0,0,0,0,0,0
14757395258967641292,-4,-2,-1,5,-2,-5,-1,7,-3
