Starting time:1454186504178352
Ending time:1454186561494117
1454186504178352,-2,-2,-2,-3,-5,-3,-1,0
1454186504178352,-2,-2,-3,0,-2,1,1,-2
1454186504180354,0,1,-2,1,3,2,0,0
1454186504180354,-1,0,0,1,1,-3,-2,-2
1454186504200361,-2,-1,-2,-2,0,1,-3,-2
1454186504200361,2,-2,-1,1,-1,-2,-1,1
1454186504202362,-3,1,0,-1,-1,0,0,-1
1454186504202362,0,-2,-2,-3,-4,-3,-3,0
1454186504223376,-1,-1,0,0,-2,0,1,0
1454186504223376,0,-2,-1,-4,-3,-4,-1,-1
1454186504225378,-1,-1,-1,1,3,1,2,0
1454186504225378,-1,-2,0,-1,1,1,-2,-1
1454186504238387,0,0,-1,2,2,2,-2,-2
1454186504238387,-1,-2,-3,0,-4,-1,-4,0
1454186504240389,-2,-1,2,-3,-7,-4,-4,-3
1454186504240389,-1,0,-2,-3,-4,-3,-1,-1
1454186504260402,2,-2,0,0,0,0,0,-1
1454186504260402,-1,0,0,2,4,3,3,-2
1454186504262404,-1,-2,-2,0,1,1,1,-1
1454186504262404,-2,-2,-2,0,0,-3,-2,-2
1454186504283418,-2,0,-3,-1,-4,-5,-2,-1
1454186504283418,-1,0,-1,-3,0,-3,-1,-2
1454186504285420,-1,-1,1,0,0,5,3,0
1454186504285420,0,-2,1,0,0,0,-1,-2
1454186504298442,0,-2,-2,-2,-2,-4,-2,-1
1454186504298442,0,-1,-2,-4,-6,-5,-7,-3
1454186504299443,-3,-1,-2,-1,-2,-2,-1,1
1454186504299443,-3,-2,-3,-1,-3,0,-2,-4
1454186504320445,-1,-1,0,0,4,2,1,1
1454186504320445,-1,2,1,1,3,4,3,4
1454186504322446,-1,-1,-2,0,-1,-2,-1,-1
1454186504322446,-1,-1,-2,-2,-4,-3,0,0
1454186504343461,-5,-2,-3,-6,-9,-12,-5,-4
1454186504343461,-2,-1,-2,-1,-3,-1,-3,-3
1454186504344462,1,-1,2,4,7,9,5,0
1454186504344462,1,-1,1,2,4,2,-2,-1
1454186504357471,0,-1,-2,0,-1,3,2,-1
1454186504357471,-1,-2,0,-1,-2,-4,-3,-2
1454186504365476,-1,-2,-1,-3,-5,-4,-4,-1
1454186504365476,-1,-2,0,-2,-2,1,1,0
1454186504380487,0,0,-2,1,4,2,2,1
1454186504380487,1,-1,-2,0,-3,-3,-3,-3
1454186504382488,0,2,0,1,0,-1,1,0
1454186504382488,-2,-1,-1,-1,-2,-2,-1,1
1454186504403503,-2,-1,0,-5,-2,-3,-1,-2
1454186504403503,-2,0,1,-2,1,1,2,1
1454186504404504,-2,-3,-3,-3,-6,-7,-6,-2
1454186504404504,0,-1,-2,-2,-2,-1,-1,-1
1454186504418518,0,1,-1,0,7,8,3,1
1454186504418518,1,1,-1,3,4,4,1,0
1454186504425519,-1,-1,-2,-1,-3,-5,-3,-3
1454186504425519,0,-1,0,-4,-4,-5,-1,-2
1454186504440531,-2,-1,-2,-4,-6,-5,-4,-2
1454186504440531,-3,-2,-3,-4,-3,-4,-2,-4
1454186504442532,-1,1,1,-3,-3,-1,-2,1
1454186504442532,0,1,-1,1,1,1,-1,0
1454186504463546,0,0,-1,2,3,4,1,0
1454186504463546,-2,-1,-3,1,-1,-3,0,0
1454186504464546,0,0,-3,-2,-1,0,0,0
1454186504464546,1,-1,0,1,1,3,1,0
1454186504477558,0,-1,2,-1,-2,-2,0,-4
1454186504477558,-3,-2,-3,-4,-6,-9,-4,-3
1454186504484561,-1,-2,-1,-1,-2,2,1,0
1454186504484561,0,-2,-3,-1,4,3,0,0
1454186504500574,-1,-1,-2,1,-3,0,-3,0
1454186504500574,1,0,2,2,5,4,0,0
1454186504502574,0,-1,-1,3,4,-1,0,0
1454186504502574,-1,-1,-3,-4,-5,-6,-2,0
